464	320
464	320
464	320
463	320
447	313
419	294
390	278
384	274
376	269
364	258
351	246
349	244
349	244
349	244
349	244
349	244
349	244
349	244
349	244
349	244
349	244
349	244
325	180
303	77
298	61
297	58
297	58
297	57
297	57
297	57
297	57
297	57
297	57
297	57
297	57
297	57
297	57
297	57
297	57
297	57
308	54
436	42
533	42
622	42
648	42
677	42
691	43
696	43
696	43
696	43
696	43
696	43
696	43
696	43
696	43
696	43
696	42
696	42
696	42
696	42
696	42
696	42
696	42
654	42
428	42
317	42
196	47
153	46
138	43
137	43
137	42
137	42
137	42
139	42
140	42
141	42
141	42
141	42
141	42
141	42
141	42
141	42
149	45
250	117
328	173
390	219
406	233
410	238
413	242
415	246
417	246
425	248
429	249
430	249
430	249
430	249
430	249
430	249
430	249
430	249
430	249
430	249
430	249
430	252
426	262
426	268
428	281
430	290
430	299
430	302
433	309
433	311
433	314
434	319
434	319
434	319
434	319
434	319
434	319
434	319
434	319
434	319
434	319
434	319
