434	319
434	319
434	319
434	319
434	319
433	319
408	298
370	249
334	202
322	187
311	176
309	174
307	173
307	173
307	173
307	173
302	169
295	163
295	162
295	162
295	162
295	162
295	162
295	162
295	162
295	162
295	162
295	162
308	150
453	71
562	47
648	34
667	31
688	28
696	28
700	27
700	27
700	27
700	27
700	27
700	27
700	27
700	27
700	27
700	27
700	27
700	27
700	27
700	27
700	27
700	27
700	27
700	27
692	27
554	63
425	115
258	190
179	230
135	251
133	252
132	253
132	253
132	255
132	256
133	256
133	256
133	256
133	256
133	256
133	256
133	256
133	256
133	256
133	256
140	257
179	270
283	304
378	330
417	341
441	347
446	348
450	349
454	351
459	354
459	354
459	354
459	354
459	354
459	354
459	354
459	354
459	354
459	354
459	354
459	354
459	354
459	354
459	354
456	349
439	330
434	322
432	317
432	316
432	316
432	316
432	316
432	316
