445	323
445	323
445	323
445	323
442	322
424	310
392	287
381	277
375	273
367	267
357	257
357	257
357	257
357	257
357	257
357	257
357	257
357	257
357	257
357	257
357	257
357	257
357	257
357	251
375	231
474	159
544	122
579	103
581	101
586	95
592	87
595	85
595	85
595	84
595	82
595	69
595	58
596	53
596	53
596	53
596	53
596	53
597	54
600	57
611	70
626	88
651	109
665	118
672	123
673	125
676	130
678	135
682	140
683	142
684	143
684	143
684	143
684	143
684	143
684	143
684	143
684	142
684	129
684	89
685	69
685	62
685	57
685	48
685	46
685	46
685	46
685	46
685	46
685	46
685	46
685	46
685	46
685	46
685	46
684	45
673	41
586	65
466	125
313	212
256	243
215	268
196	278
170	290
157	294
141	295
134	294
130	294
128	291
128	288
127	281
126	276
126	272
126	271
126	271
126	270
126	270
126	270
126	270
126	270
126	270
126	270
126	270
126	270
126	270
126	270
126	270
138	259
238	197
339	161
470	120
550	93
572	85
592	76
596	73
597	73
597	72
597	67
597	60
596	55
595	54
595	54
595	54
595	54
595	54
595	54
595	54
595	54
595	54
595	54
595	54
595	54
595	54
595	54
595	54
595	54
563	106
538	161
519	211
502	255
494	276
492	282
491	290
491	292
490	293
487	299
483	304
483	305
482	313
480	319
480	321
480	321
480	321
480	321
480	321
480	321
