432	316
432	316
432	316
432	316
432	316
432	313
438	285
454	257
485	224
492	217
493	216
493	208
498	192
498	190
499	188
501	179
505	163
505	159
505	159
506	159
506	159
506	159
506	159
506	159
506	159
506	159
506	159
506	159
506	159
517	114
531	69
535	48
535	43
536	28
537	22
537	21
537	21
537	21
537	21
537	21
537	21
537	21
537	21
537	21
537	21
537	21
537	30
536	60
534	118
533	153
532	186
531	198
531	202
531	204
529	213
529	214
528	221
527	228
526	231
526	232
526	232
526	232
526	232
526	232
526	232
526	232
526	232
526	232
526	232
526	232
585	164
671	92
702	76
727	68
736	66
743	63
745	62
746	62
746	62
748	61
748	61
748	61
748	61
748	61
748	61
748	61
748	61
748	61
747	61
677	49
574	47
259	65
252	64
243	63
239	63
238	62
237	62
237	61
237	61
237	61
237	61
233	59
227	58
224	56
220	56
220	56
220	56
220	56
220	56
220	56
220	56
220	56
220	56
220	56
215	95
210	123
207	143
206	148
206	153
206	155
206	156
206	156
206	156
206	156
206	156
206	156
206	156
206	156
206	156
206	156
207	156
230	161
281	195
353	252
377	272
394	284
396	286
400	288
405	291
413	298
414	298
414	298
414	298
414	298
414	298
414	298
414	298
414	298
414	298
415	299
419	309
425	319
432	329
435	331
435	331
435	331
435	331
435	331
435	331
435	331
